X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,Min_Scale_Echelle,Max_Scale_Echelle,CONCISCODE
-8157061.42259144,5691794.68792299,5374,Chambly Canal Path,Piste du canal de Chambly,,,60000,250,
-8157375.69828473,5691878.80438923,5375,Service Basin,Bassin de Service,,,60000,250,
-8156874.28447233,5691753.09828046,5376,Lock 4 Station,Halte de l'Écluse 4,,,60000,250,
-8157063.31590878,5691721.0010364,5377,"Migneault Street, Chemin du Canal Street, Chemin O'Reilly Street","Rue Migneault, chemin du Canal,  et chemin O'Reilly",,,60000,250,
-8156777.01659299,5691654.39222811,5378,Lock 4,Écluse 4,,,60000,250,
-8156660.00475731,5691600.62320126,5379,Reach 4,Bief 4,,,60000,250,
-8156513.92260828,5691535.86554128,5380,Lock 5,Écluse 5,,,60000,250,
-8156430.47905753,5691485.78384327,5381,Reach 5,Bief 5,,,60000,250,
-8156331.90477524,5691453.44030972,5382,Lock 6,Écluse 6,,,60000,250,
-8156151.08771628,5691362.36021503,5383,Reach 6,Bief 6,,,60000,250,
-8156028.47916725,5691306.32029277,5384,Bridge 2,Pont 2,,,60000,250,
-8155633.04781153,5691137.9286686,5385,Lock 7,Écluse 7,,,60000,250,
-8155392.48761176,5691020.41259621,5386,Reach 7,Bief 7,,,60000,250,
-8155130.38469737,5690872.81690875,5387,Old Railway Bridge Station,Halte de l'Ancien pont férroviaire,,,60000,250,
-8155001.92443759,5690746.80460318,5388,Lock 8,Écluse 8,,,60000,250,
-8154981.61549847,5690720.66014829,5389,Bridge 3,Pont 3,,,60000,250,
-8154896.50603019,5690606.67557272,5390,Reach 8,Bief 8,,,60000,250,
-8154813.8057714,5690542.9940894,5391,Spillway 3,Déversoir 3,,,60000,250,
-8154466.83149925,5689660.72254071,5392,Bridge 4,Pont 4,,,60000,250,
-8154238.08486873,5688680.40098598,5393,Siphon 2,Siphon 2,,,60000,250,
-8154089.10663025,5688268.36068263,5394,Bridge 5,Pont 5,,,60000,250,
-8154094.11605235,5688015.84848026,5395,Bridge 5 Basin,Bassin du Pont 5,,,60000,250,
-8154105.98696775,5687018.13737822,5396,Michel-Chartrand Bridge,Pont Michel-Chartrand,,,60000,250,
-8154217.31531995,5686819.31689707,5397,Old Bridge 6 Station,Halte de l'Ancien pont 6,,,60000,250,
-8154526.19068395,5686102.46821939,5398,Bridge 7,Pont 7,,,60000,250,
-8154579.70048645,5686134.7302592,5399,Bridge 7 Station,Halte du Pont 7,,,60000,250,
-8154705.22624515,5685693.41404416,5400,Fryer Rapids Paleohistoric Site,Site paléo-historique des rapides Fryer (TOPO temporaire),,,60000,250,
-8154841.60780058,5685692.89315274,5401,Canal-Rivière Station,Halte du Canal-Rivière,,,60000,250,
-8154893.60986958,5685401.11346907,5402,Spillway 4,Déversoir 4,,,60000,250,
-8155071.06694195,5684926.80668917,5403,Canal-Rivière wall,Mur du Canal-Rivière,,,60000,250,
-8155200.53485608,5684567.18147691,5404,Bunker Hill cemetary,Cimetière de Bunker Hill,,,60000,250,
-8155226.01751232,5684273.1274959,5405,Fort-Saint-Thérèse National Historic Site Commemorative Plaque,Plaque commémorative du lieu historique national du Fort-Sainte-Thérèse,,,60000,250,
-8155026.38369403,5683874.64021807,5406, Fryer Island,Île Fryer,,,60000,250,
-8155013.81635725,5682989.61696402,5407,Fort-Sainte-Thérèse National Historic Site,Lieu historique national du Fort-Sainte-Thérèse,,,60000,250,
-8154280.18150296,5684172.09481522,5408,Fryer  Regulator Station,Halte du Régulateur Fryer,,,60000,250,
-8155106.08026957,5682586.74025931,5409,Old Bridge 9 Station,Halte de l'Ancien pont 9,,,60000,250,
-8154967.21310329,5682176.10095846,5410,Old Bridge 9,Ancien pont 9,,,60000,250,
-8154985.71507436,5681900.48096361,5411,Bridge 9,Pont 9,,,60000,250,
-8155023.17353068,5681271.61379629,5412,Siphon 3,Siphon  3,,,60000,250,
-8154851.99139982,5680879.40958216,5413,Sainte-Thérèse Channel,Chenal Sainte-Thérèse,,,60000,250,
-8156182.52727015,5678298.93511439,5414,Des Iroquois River,Rivière des Iroquois,,,60000,250,
-8155788.13706922,5676520.10506337,5415,Bridge 10,Pont 10,,,60000,250,
-8155811.00627532,5676417.07601633,5416,Bridge 10 Station,Halte du Pont 10,,,60000,250,
-8155801.41262164,5676352.18389575,5417,Old Bridge 10,Ancien pont 10,,,60000,250,
-8155770.4500695,5676292.2641076,5418,Spilway 5,Déversoir 5,,,60000,250,
-8155085.20236425,5672013.87618091,5419,Moulins-Langelier Station,Halte des Moulins-Langelier,,,60000,250,
-8154860.0430608,5671934.42065064,5420,Notre Dame footbridge,Passerelle Notre-Dame,,,60000,250,
-8154351.0916271,5670643.64952066,5421,Lock 9,Écluse 9,,,60000,250,
-8154294.71229485,5670430.57497878,5422,CMQR Bridge,Pont du CMQR,,,60000,250,
-8154232.13703537,5670396.61144565,5423,Saint-Jean Jetty,Jetée de Saint-Jean,,,60000,250,
-8154087.68542403,5669842.2240035,5424,,Pont Gouin,,,60000,250,
-8154119.41738489,5669723.00892883,5425,Place Du Quai,Place du Quai,,,60000,250,
-8154061.28385345,5669214.43854238,5426,Le Nautique Marina,Marina Le Nautique,,,60000,250,
-8187748.44511477,5700376.17552448,5427,Lock 1,Écluse 1,,,60000,250,
-8187657.939955,5700379.96391173,5428,Old Lock 1,Ancienne écluse 1,,,60000,250,
-8187783.0018705,5700186.95480369,5429,Reache 1 North,Bief 1 Nord,,,60000,250,
-8187729.12850956,5700168.91763731,5430,Regulating Culvert,Tunnel d'Équilibrage,,,60000,250,
-8187674.66173388,5700186.00354047,5431,Reach 1 South,Bief 1 Sud,,,60000,250,
-8187769.29323608,5700361.72111703,5432,Lock 1 Cabin,Logette de l'écluse 1,,,60000,250,
-8187775.35560889,5699986.00949718,5433,Lock 2,Écluse 2,,,60000,250,
-8187721.48406603,5699998.76680368,5434,Old Lock 2,Ancienne écluse 2,,,60000,250,
-8187791.7186739,5700063.95396322,5435,Lock 2 Cabin,Logette de l'écluse 2,,,60000,250,
-8187811.49888407,5700052.5997498,5436,Downstream Stoplogs Storage Pit,Puit à Poutrelles aval,,,60000,250,
-8187756.57125931,5699922.06238953,5437,Mill Bridge,Pont Mill,,,60000,250,
-8187790.0376253,5699656.08134369,5438,Raceway Bank,Berge des Coursiers,,,60000,250,
-8187727.05880669,5699866.43616997,5439,Spilway 1 Footbridge,Passerelle du Déversoir 1,,,60000,250,
-8187859.23549548,5699581.35982203,5440,Reach 2,Bief 2,,,60000,250,
-8187764.5368333,5699561.56599503,5441,Raceway Footbridge,Passerelle des Coursiers,,,60000,250,
-8187800.50036844,5699151.98609793,5442,Spillway 2,Déversoir 2,,,60000,250,
-8187849.50820289,5699111.60732735,5443,Tate Dry Docks,Cales sèches Tate,,,60000,250,
-8188089.25446752,5699113.79911298,5444,Wellington Footbridge,Passerelle Wellington,,,60000,250,
-8188021.04449793,5699232.9476117,5445,Peel Basin,Bassin Peel,,,60000,250,
-8188015.50578513,5699403.55036156,5446,South Flour Dock,Quai à Farine Sud,,,60000,250,
-8188053.71060592,5699397.57872529,5447,South Flour Basin,Bassins à Farine Sud,,,60000,250,
-8188279.07137772,5699096.66666821,5448,CN Port Bridge,Pont CN du Port,,,60000,250,
-8187687.41631809,5699018.14509748,5449,Canal Workshop,Les Ateliers du canal,,,60000,250,
-8187765.19274957,5699115.90782426,5450,Mill Parking,Stationnement Mill,,,60000,250,
-8189004.73123209,5698623.26915339,5451,Place des Bassins,Place des Bassins,,,60000,250,
-8188591.27692945,5698993.31901603,5452,Steam Elevating Lot,Terrain de la Steam Elevating,,,60000,250,
-8188416.0280051,5698844.06782436,5453,St. Patrick's Square,Square Saint-Patrick,,,60000,250,
-8189114.56004063,5698510.97035446,5454,Hall Footbridge,Passerelle Hall,,,60000,250,
-8189205.08336327,5698487.77084574,5455,Spillway Outlet Channel,Canal de Fuite,,,60000,250,
-8189126.71136082,5698482.5390848,5456,Pointe Des Seigneurs,Pointe des Seigneurs,,,60000,250,
-8189129.24723745,5698358.16482715,5457,Des Prêtres Footbridge,Passerelle des Prêtres,,,60000,250,
-8189086.23535301,5698297.33417211,5458,Des Prêtes Basin,Bassin des prêtres,,,60000,250,
-8188100.83872322,5699012.98251915,5459,Wellington Basin,Bassin Wellington,,,60000,250,
-8189224.20751629,5698369.42060493,5460,Lock 3 Footbridge,Passerelle de l'écluse 3,,,60000,250,
-8189275.90878341,5698324.11756595,5461,Lock 3/Saint-Gabriel Lock,Écluse 3/Écluse Saint-Gabriel,,,60000,250,
-8189240.73022601,5698305.52029138,5462,Old Lock 3 Footbridge,Passerelle de l'Ancienne écluse 3,,,60000,250,
-8189276.87794363,5698274.49319952,5463,Old Lock 3 Footbridge,Ancienne écluse 3,,,60000,250,
-8189340.68621934,5698242.96490998,5464,Des Seigneurs Bridge,Pont des Seigneurs,,,60000,250,
-8189278.40058237,5698302.08753841,5465,Lock 3 Cabin,Logette de l'écluse 3,,,60000,250,
-8189530.00926023,5698197.53854883,5466,Place Des Ouvriers,Place des Ouvriers,,,60000,250,
-8189598.88596898,5698104.48387905,5467,Lapalme Garage,Garage Lapalme,,,60000,250,
-8189555.04472043,5697952.94052412,5468,The Consumer's Cordage Remains,Vestiges de la Consumers' Cordage,,,60000,250,
-8189712.09415013,5697867.75446776,5469, Reach 3,Bief 3,,,60000,250,
-8190083.51256002,5697469.88684909,5470,Charlevoix Bridge,Pont Charlevoix,,,60000,250,
-8190061.6870757,5697404.00970858,5471,Charlevoix Station,Halte Charlevoix,,,60000,250,
-8190312.36890967,5697181.80809242,5472,Atwater Footbridge,Passerelle Atwater,,,60000,250,
-8190299.48518836,5697080.2325309,5473,Atwater Pole,Pôle Atwater,,,60000,250,
-8191020.33896031,5696161.73683922,5474,Sir-George-Étienne-Cartier Footbridge,Passerelle Sir-George-Étienne-Cartier,,,60000,250,
-8190939.60971938,5696107.35562408,5475,,Parc de l'Ancience-cour-de-triage,,,60000,250,
-8191097.03213902,5695955.39626676,5476,Sir-George-Étienne-Cartier Boat Launch,Rampe de mise à l'eau Sir-George-Étienne-Cartier,,,60000,250,
-8191197.11465901,5695846.82938589,5477,Belt Line Station,Halte de la Belt line,,,60000,250,
-8192136.74238258,5695341.29459149,5478,Lock 4 Cabin,Logette de l'écluse 4,,,60000,250,
-8192135.58868423,5695317.86068046,5479,Lock 4/Côte-Saint-Paul Lock,Écluse 4/Écluse de la Côte-Saint-Paul,,,60000,250,
-8192142.31223939,5695273.63630528,5480,Old Lock 4,Ancienne écluse 4,,,60000,250,
-8192092.99537828,5695291.45369818,5481,Old Lock 4 Footbridge,Passerelle de l'Ancienne écluse 4,,,60000,250,
-8192651.65312427,5695040.63484745,5482, Côte-Saint-Saint Footbridge,Passerelle de la Côte-Saint-Paul,,,60000,250,
-8192693.72988762,5694948.37074619,5483,Côte-Saint-Paul Boat Launch,Rampe de mise à l'eau de la Côte-Saint-Paul,,,60000,250,
-8194951.3918336,5693665.6233635,5484, LaSalle-Coke Footbridge,Passerelle de la grue LaSalle-Coke,,,60000,250,
-8194968.44174297,5693753.17886744,5485,LaSalle-Coke Crane Station,Halte de la grue LaSalle-Coke,,,60000,250,
-8195058.8983065,5693548.63666659,5486,LaSalle-Coke Crane,Grue LaSalle-Coke,,,60000,250,
-8196148.08209925,5692653.66618314,5487,Senkus Fotbridge,Passerelle Senkus,,,60000,250,
-8198138.73439419,5691308.59525442,5488,Gauron-Lafleur Station,Halte Gauron-Lafleur,,,60000,250,
-8198229.25435144,5691208.74527222,5489,Lafleur Bridge,Pont Lafleur,,,60000,250,
-8199342.61386888,5690421.18133102,5490,CP-Rockfield Bridge,Pont CP-Rockfield,,,60000,250,
-8199770.28370668,5690083.21135217,5491,Dollier-de-Casson Park,Parc Dollier-de-Casson,,,60000,250,
-8200451.57790901,5689794.03785314,5492,Dominion-Bridge Bridge,Pont de la Dominion Bridge,,,60000,250,
-8200656.89226481,5689586.63535758,5493,Old Lock 5,Ancienne écluse 5,,,60000,250,
-8200713.88974618,5689663.56066039,5494,Lock 5/Lachine Lock,Écluse 5/Écluse de Lachine,,,60000,250,
-8200678.85558111,5689650.40777996,5495,Lock 5 Cabin,Logette de l'écluse 5,,,60000,250,
-8200800.14735451,5689687.55144686,5496,6th Avenue Footbridge,Passerelle de la 6e avenue,,,60000,250,
-8200831.67524438,5689645.18241691,5497,Monk Island Footbridge,Passerelle de l'île Monk,,,60000,250,
-8200986.03605516,5689658.45855311,5498,Monk Pavilion,Pavillon Monk,,,60000,250,
-8200937.0421287,5689631.361762,5499,Monk Island,Île Monk,,,60000,250,
-8201037.46145187,5689591.8675127,5500,Air India Commemorative Monument,Monument commémoratif Air India,,,60000,250,
-8201407.59402673,5689644.32401513,5501, Père-Marquette Promenade,Promenade du Père-Marquette,,,60000,250,
-8231539.25702015,5684449.1748109,5502,Becker Channel,Chenal Becker,,,60000,250,
-8232432.36055644,5685230.12230848,5503,Downstream Jetty,Jetée aval,,,60000,250,
-8232506.79025268,5685327.1793522,5504,Promenade-Du-Canal Dock,Quai de la Promenade- du-canal,,,60000,250,
-8232673.42193337,5685419.24163018,5505,StopLogs Storage Pit,Puits à Poutrelles,,,60000,250,
-8232697.61036451,5685433.56399666,5506,Canal Workshop,Atelier du canal,,,60000,250,
-8232768.11610848,5685440.34008604,5507,Saint-Anne-de-Bellevue Lock,Écluse de Sainte-Anne-de-Bellevue,,,60000,250,
-8232776.23666224,5685423.81202696,5508,Saint-Anne-de-Bellevue Lock Cabin,Logette de l'écluse de Sainte-Anne-de-Bellevue,,,60000,250,
-8232913.64495693,5685644.78176642,5509,Boat Launch,Rampe de Mise à l'eau,,,60000,250,
-8232787.62246553,5685499.265899,5510,Visitor Parking,Stationnement des Visiteurs,,,60000,250,
-8232724.40203933,5685453.6289323,5511,Workshop Parking,Stationnement de l'Atelier,,,60000,250,
-8232831.85358715,5685456.45651107,5512,Lock Island,Îlot de l'Écluse,,,60000,250,
-8232969.58744556,5685492.74605183,5513,Upstream Jetty,Jetée Amont,,,60000,250,
-8232793.81576964,5685385.95840965,5514,Old Lock Garden,Halte de l'Ancienne écluse,,,60000,250,
-8232961.08065796,5685681.57370819,5515,Entrance Caissons,Caissons Conducteurs,,,60000,250,
-8279365.49951479,5711037.27245511,5516,Superintendant's House Yard,Terrain de la maison du Surintendant,,,60000,250,
-8279413.39839514,5711177.46646909,5517,Superintendant's House,Maison du Surintendant,,,60000,250,
-8279503.3761969,5711243.94094141,5518,First Canal,Premier canal,,,60000,250,
-8279537.99885788,5711230.76582161,5519,Collector's House,Maison du Percepteur,,,60000,250,
-8279738.72905519,5711248.33110697,5520,Downstream Jetty,Jetée Aval,,,60000,250,
-8279672.34230219,5711431.65323591,5521,Carillon Canal Garden,Halte du Canal de Carillon,,,60000,250,
-8279884.50793819,5711646.81143156,5522,Canal Worshop,Les Ateliers du canal,,,60000,250,
-8279753.41795498,5711637.79263926,5523,Rue du Barrage,Rue du Barrage,,,60000,250,
-8279909.46672901,5711597.68451545,5524,Downstream Dock,Quai Aval,,,60000,250,
-8280047.66295257,5711726.42221637,5525,Carillon Lock,Écluse de Carillon,,,60000,250,
-8279968.12146775,5711661.00640955,5526,Downstream Stoplogs Storage Pit,Puit à poutrelles Aval,,,60000,250,
-8280027.07893071,5712175.61029341,5527,Upstream Stoplogs Storage Pit,Puit à poutrelles Amont,,,60000,250,
-8280042.23155496,5711759.05575947,5528,Carillon Lock Cabin,Logette de l'écluse de Carillon,,,60000,250,
-8280182.22414001,5711840.09470525,5529,Upstream Jetty,Jetée Amont,,,60000,250,
-8280075.16019558,5711908.72837891,5530,Service Dock,Quai de Service,,,60000,250,
-8142530.63877419,5758544.27412058,5531,Upstream Entrance Caissons,Caissons conducteurs Amont,,,60000,250,
-8142646.65069107,5759000.37746014,5532,Downstream Entrance Caissons,Caissons conducteurs Aval,,,60000,250,
-8142522.71198235,5758813.75203645,5533,Saint-Ours Main Entrance,Accès principal de Saint-Ours,,,60000,250,
-8142568.93242283,5758782.37901399,5534,Extra Parking Erea,Stationnement d'Appoint,,,60000,250,
-8142555.59135146,5758749.62431048,5535,Maintenance Shed,Garage,,,60000,250,
-8142602.79624175,5758747.57527737,5536,Saint-Ours Parking,Stationnement de Saint-Ours,,,60000,250,
-8142633.99690962,5758809.73152757,5537,First Lock Remains,Vestiges de la Première écluse,,,60000,250,
-8142597.9863525,5758819.72308141,5538,Downstream Boat Launch,Rampe de Mise à l'eau aval,,,60000,250,
-8142667.91101446,5758765.90866508,5539,Saint-Ours Lock,Écluse de Saint-Ours,,,60000,250,
-8142619.95815537,5758681.12022559,5540,Saint-Ours Lock Cabin,Logette de l'Écluse de Saint-Ours,,,60000,250,
-8142729.16397513,5758895.86861845,5541,Downstream Dock,Quai Aval,,,60000,250,
-8142631.99132715,5758501.87514089,5542,Upstream Dock,Quai Amont,,,60000,250,
-8142628.50614302,5758781.51710192,5543,Stoplogs Storage Pit,Puit à Poutrelles,,,60000,250,
-8142707.21002635,5758773.977823,5544,Surperintendant's House,Maison du Surintendant,,,60000,250,
-8142722.20629301,5758688.34589236,5545,Darvard Island,Île Darvard,,,60000,250,
-8142700.2512087,5758661.0032038,5546,Workshop,Ateliers,,,60000,250,
-8142665.50012836,5758454.58863308,5547,Dam Control Station,Poste de Contrôle du barrage,,,60000,250,
-8142866.67443838,5758425.788917,5548,Saint-Ours Dam,Barrage de Saint-Ours,,,60000,250,
-8143010.73872918,5758443.92456901,5549,Vianney-Legendre Fishway,Passe migratoire Vianney-Legendre,,,60000,250,
-8143130.70490604,5758420.10531869,5550,Saint-Roch Access,Accès de Saint-Roch,,,60000,250,
-8143064.07345335,5758391.64623059,5551,Saint-Roch Parking,Stationnement de Saint-Roch,,,60000,250,
-8143069.19926195,5758434.2984119,5552,Saint-Roch Garden,Halte Saint-Roch,,,60000,250,
-8154545.81408797,5684057.96756896,5553,Fryer Regulator,Régulateur Fryer,,,60000,250,
-8198257.14108253,5691194.53968615,5554,Gauron Bridge,Pont Gauron,,,60000,250,
-8187719.69309942,5700262.64653383,5555,Central Island,Ilot Central,,,60000,250,
-8188112.94938545,5699357.85341603,5556,North Flour Dock,Quai à Farine Nord,,,60000,250,
-8232513.32431553,5685282.62808607,5557,Downstream Jetty Dock,Quai de la jetée aval,,,60000,250,
-8154925.22415793,5683915.23381966,5558,Keeper's House remains,Vestiges de la Maison du gardien,,,60000,250,
-8187719.62768704,5699866.65687162,5559,Spillway 1,Déversoir 1,,,60000,250,
-8187857.1306738,5699729.21155375,5560,De La Commune Dock,Quai de la Commune,,,60000,250,
-8188157.84534098,5699363.08936133,5561,North Flour Basin,Bassin à Farine Nord,,,60000,250,
-8157840.90449565,5692207.67931335,5562,Plaque of the Canadian Society for Civil Engineering, Plaque de la Société canadienne de génie civile,,,60000,250,
-8154078.81223641,5669495.00725095,5563,Adjutant Officer Patrice Vincent Commemorative Plaque,Plaque commémorative de l'Adjudant Patrice Vincent,,,60000,250,
-8157868.63482485,5692267.3748432,5564,"Lock 1, 2 and 3","Écluses 1, 2 et 3",,,60000,250,
-8154022.29602845,5669271.18275133,5565,Old CN bridge remains,Vestige de l'Ancien pont du CN,,,60000,250,
